source,target,weight,relation
quality.n.01,unpopularity.n.01,1.0,hyponym
quality.n.01,positivity.n.02,1.0,hyponym
quality.n.01,regularity.n.02,1.0,hyponym
quality.n.01,generality.n.02,1.0,hyponym
quality.n.01,naivete.n.01,1.0,hyponym
quality.n.01,inaccuracy.n.01,1.0,hyponym
quality.n.01,lawfulness.n.01,1.0,hyponym
quality.n.01,occidentalism.n.02,1.0,hyponym
quality.n.01,infiniteness.n.01,1.0,hyponym
quality.n.01,clearness.n.02,1.0,hyponym
quality.n.01,destructiveness.n.01,1.0,hyponym
quality.n.01,credibility.n.01,1.0,hyponym
quality.n.01,elegance.n.02,1.0,hyponym
quality.n.01,infidelity.n.01,1.0,hyponym
quality.n.01,insolubility.n.02,1.0,hyponym
quality.n.01,inability.n.02,1.0,hyponym
quality.n.01,excellence.n.01,1.0,hyponym
quality.n.01,worth.n.02,1.0,hyponym
quality.n.01,piquancy.n.02,1.0,hyponym
quality.n.01,attraction.n.03,1.0,hyponym
quality.n.01,appearance.n.01,1.0,hyponym
quality.n.01,incorrectness.n.02,1.0,hyponym
quality.n.01,illogicality.n.01,1.0,hyponym
quality.n.01,unsuitability.n.01,1.0,hyponym
quality.n.01,brachycephaly.n.01,1.0,hyponym
quality.n.01,uncertainty.n.01,1.0,hyponym
quality.n.01,counterfactuality.n.01,1.0,hyponym
quality.n.01,snootiness.n.01,1.0,hyponym
quality.n.01,utility.n.02,1.0,hyponym
quality.n.01,spinnability.n.01,1.0,hyponym
quality.n.01,characteristic.n.02,1.0,hyponym
quality.n.01,expressiveness.n.01,1.0,hyponym
quality.n.01,elegance.n.01,1.0,hyponym
quality.n.01,quantifiability.n.01,1.0,hyponym
quality.n.01,incredibility.n.01,1.0,hyponym
quality.n.01,protectiveness.n.02,1.0,hyponym
quality.n.01,mobility.n.01,1.0,hyponym
quality.n.01,foreignness.n.01,1.0,hyponym
quality.n.01,particularity.n.01,1.0,hyponym
quality.n.01,simplicity.n.01,1.0,hyponym
quality.n.01,neediness.n.02,1.0,hyponym
quality.n.01,salability.n.01,1.0,hyponym
quality.n.01,unoriginality.n.02,1.0,hyponym
quality.n.01,nature.n.01,1.0,hyponym
quality.n.01,directivity.n.02,1.0,hyponym
quality.n.01,waxiness.n.01,1.0,hyponym
quality.n.01,domesticity.n.01,1.0,hyponym
quality.n.01,navigability.n.01,1.0,hyponym
quality.n.01,parental_quality.n.01,1.0,hyponym
quality.n.01,originality.n.02,1.0,hyponym
quality.n.01,good.n.03,1.0,hyponym
quality.n.01,difference.n.01,1.0,hyponym
quality.n.01,negativity.n.02,1.0,hyponym
quality.n.01,sophistication.n.04,1.0,hyponym
quality.n.01,suitability.n.01,1.0,hyponym
quality.n.01,ease.n.01,1.0,hyponym
quality.n.01,ulteriority.n.01,1.0,hyponym
quality.n.01,publicity.n.02,1.0,hyponym
quality.n.01,power.n.01,1.0,hyponym
quality.n.01,factuality.n.01,1.0,hyponym
quality.n.01,impenetrability.n.01,1.0,hyponym
quality.n.01,urbanity.n.02,1.0,hyponym
quality.n.01,immobility.n.02,1.0,hyponym
quality.n.01,wholesomeness.n.01,1.0,hyponym
quality.n.01,subjectivism.n.02,1.0,hyponym
quality.n.01,extremeness.n.01,1.0,hyponym
quality.n.01,immateriality.n.02,1.0,hyponym
quality.n.01,arability.n.01,1.0,hyponym
quality.n.01,bad.n.01,1.0,hyponym
quality.n.01,fibrosity.n.01,1.0,hyponym
quality.n.01,unholiness.n.01,1.0,hyponym
quality.n.01,ability.n.01,1.0,hyponym
quality.n.01,tone.n.10,1.0,hyponym
quality.n.01,humanness.n.01,1.0,hyponym
quality.n.01,naturalness.n.01,1.0,hyponym
quality.n.01,nativeness.n.01,1.0,hyponym
quality.n.01,sufficiency.n.03,1.0,hyponym
quality.n.01,unsatisfactoriness.n.01,1.0,hyponym
quality.n.01,divinity.n.02,1.0,hyponym
quality.n.01,inelegance.n.01,1.0,hyponym
quality.n.01,accuracy.n.01,1.0,hyponym
quality.n.01,ethnicity.n.01,1.0,hyponym
quality.n.01,accuracy.n.02,1.0,hyponym
quality.n.01,constructiveness.n.01,1.0,hyponym
quality.n.01,changeableness.n.01,1.0,hyponym
quality.n.01,painfulness.n.02,1.0,hyponym
quality.n.01,stuffiness.n.02,1.0,hyponym
quality.n.01,finiteness.n.01,1.0,hyponym
quality.n.01,humor.n.04,1.0,hyponym
quality.n.01,dolichocephaly.n.01,1.0,hyponym
quality.n.01,certainty.n.02,1.0,hyponym
quality.n.01,powerlessness.n.01,1.0,hyponym
quality.n.01,stuff.n.05,1.0,hyponym
quality.n.01,pathos.n.01,1.0,hyponym
quality.n.01,orientalism.n.02,1.0,hyponym
quality.n.01,divisibility.n.01,1.0,hyponym
quality.n.01,correctness.n.01,1.0,hyponym
quality.n.01,satisfactoriness.n.01,1.0,hyponym
quality.n.01,combustibility.n.01,1.0,hyponym
quality.n.01,pleasantness.n.02,1.0,hyponym
quality.n.01,virtu.n.02,1.0,hyponym
quality.n.01,fruitlessness.n.02,1.0,hyponym
quality.n.01,comprehensibility.n.01,1.0,hyponym
quality.n.01,difficulty.n.04,1.0,hyponym
quality.n.01,romanticism.n.03,1.0,hyponym
quality.n.01,logicality.n.01,1.0,hyponym
quality.n.01,hot_stuff.n.01,1.0,hyponym
quality.n.01,morality.n.01,1.0,hyponym
quality.n.01,penetrability.n.01,1.0,hyponym
quality.n.01,humaneness.n.01,1.0,hyponym
quality.n.01,holiness.n.01,1.0,hyponym
quality.n.01,responsiveness.n.02,1.0,hyponym
quality.n.01,immorality.n.01,1.0,hyponym
quality.n.01,fidelity.n.02,1.0,hyponym
quality.n.01,solubility.n.03,1.0,hyponym
quality.n.01,irregularity.n.02,1.0,hyponym
quality.n.01,hardness.n.02,1.0,hyponym
quality.n.01,inhumaneness.n.01,1.0,hyponym
quality.n.01,complexity.n.01,1.0,hyponym
quality.n.01,unresponsiveness.n.01,1.0,hyponym
quality.n.01,amorality.n.01,1.0,hyponym
quality.n.01,popularity.n.01,1.0,hyponym
quality.n.01,relativity.n.02,1.0,hyponym
quality.n.01,materiality.n.02,1.0,hyponym
quality.n.01,unnaturalness.n.01,1.0,hyponym
quality.n.01,impressiveness.n.02,1.0,hyponym
quality.n.01,inutility.n.01,1.0,hyponym
herbarium.n.01,collection.n.01,1.0,hypernym
white.n.01,person.n.01,1.0,hypernym
bell.n.04,time_unit.n.01,1.0,hypernym
polyvalence.n.01,state.n.02,1.0,hypernym
orientalism.n.02,quality.n.01,1.0,hypernym
finding.n.03,object.n.01,1.0,hypernym
office.n.04,state.n.02,1.0,hypernym
remains.n.01,object.n.01,1.0,hypernym
remains.n.01,archeological_remains.n.01,1.0,hyponym
remains.n.01,fossil.n.02,1.0,hyponym
inhabitant.n.01,person.n.01,1.0,hypernym
jewry.n.01,social_group.n.01,1.0,hypernym
point.n.02,location.n.01,1.0,hypernym
line.n.11,location.n.01,1.0,hypernym
inaction.n.01,state.n.02,1.0,hypernym
utterance.n.01,auditory_communication.n.01,1.0,hypernym
neighbor.n.01,person.n.01,1.0,hypernym
emanation.n.01,matter.n.03,1.0,hypernym
compositeness.n.01,property.n.02,1.0,hypernym
snootiness.n.01,quality.n.01,1.0,hypernym
communication.n.03,connection.n.01,1.0,hypernym
alarm.n.03,signal.n.01,1.0,hypernym
unfolding.n.01,development.n.02,1.0,hypernym
uncertainty.n.01,quality.n.01,1.0,hypernym
crop.n.03,collection.n.01,1.0,hypernym
galaxy.n.01,collection.n.01,1.0,hypernym
autodidact.n.01,person.n.01,1.0,hypernym
nitrogen_cycle.n.01,organic_process.n.01,1.0,hypernym
bugle_call.n.01,signal.n.01,1.0,hypernym
wardrobe.n.03,collection.n.01,1.0,hypernym
radio_beacon.n.01,signal.n.01,1.0,hypernym
connection.n.06,shape.n.02,1.0,hypernym
magnitude_relation.n.01,relation.n.01,1.0,hypernym
magnitude_relation.n.01,proportion.n.04,1.0,hyponym
magnitude_relation.n.01,scale.n.02,1.0,hyponym
magnitude_relation.n.01,ratio.n.01,1.0,hyponym
magnitude_relation.n.01,rate.n.01,1.0,hyponym
encapsulation.n.02,process.n.06,1.0,hypernym
reciprocality.n.01,relation.n.01,1.0,hypernym
reciprocality.n.01,mutuality.n.02,1.0,hyponym
reciprocality.n.01,complementarity.n.02,1.0,hyponym
reciprocality.n.01,reciprocal.n.01,1.0,hyponym
reciprocality.n.01,mutuality.n.01,1.0,hyponym
reciprocality.n.01,correlation.n.01,1.0,hyponym
registrant.n.01,person.n.01,1.0,hypernym
picker.n.01,person.n.01,1.0,hypernym
position.n.07,relation.n.01,1.0,hypernym
position.n.07,occlusion.n.03,1.0,hyponym
position.n.07,slot.n.01,1.0,hyponym
position.n.07,direction.n.02,1.0,hyponym
position.n.07,angular_position.n.01,1.0,hyponym
position.n.07,room.n.02,1.0,hyponym
position.n.07,posteriority.n.01,1.0,hyponym
position.n.07,tilt.n.04,1.0,hyponym
position.n.07,gradient.n.02,1.0,hyponym
position.n.07,centrality.n.01,1.0,hyponym
position.n.07,outwardness.n.02,1.0,hyponym
position.n.07,marginality.n.01,1.0,hyponym
position.n.07,horizontality.n.01,1.0,hyponym
position.n.07,point_of_view.n.02,1.0,hyponym
position.n.07,dead_center.n.01,1.0,hyponym
position.n.07,southernness.n.01,1.0,hyponym
position.n.07,inwardness.n.03,1.0,hyponym
position.n.07,malposition.n.01,1.0,hyponym
position.n.07,placement.n.01,1.0,hyponym
position.n.07,verticality.n.01,1.0,hyponym
position.n.07,coincidence.n.02,1.0,hyponym
position.n.07,northernness.n.01,1.0,hyponym
position.n.07,anteriority.n.01,1.0,hyponym
system.n.02,group.n.01,1.0,hypernym
system.n.02,solar_system.n.01,1.0,hyponym
system.n.02,rootage.n.02,1.0,hyponym
system.n.02,judiciary.n.02,1.0,hyponym
system.n.02,water_system.n.01,1.0,hyponym
system.n.02,economy.n.01,1.0,hyponym
system.n.02,machinery.n.02,1.0,hyponym
system.n.02,body.n.06,1.0,hyponym
system.n.02,shebang.n.01,1.0,hyponym
system.n.02,social_organization.n.01,1.0,hyponym
system.n.02,dragnet.n.01,1.0,hyponym
system.n.02,ecosystem.n.01,1.0,hyponym
system.n.02,nonlinear_system.n.01,1.0,hyponym
system.n.02,subsystem.n.01,1.0,hyponym
system.n.02,network.n.01,1.0,hyponym
system.n.02,language_system.n.01,1.0,hyponym
system.n.02,syntax.n.02,1.0,hyponym
system.n.02,organism.n.02,1.0,hyponym
factuality.n.01,quality.n.01,1.0,hypernym
upstage.n.01,part.n.02,1.0,hypernym
trace.n.02,indication.n.01,1.0,hypernym
memorability.n.01,quality.n.01,1.0,hypernym
majority.n.02,relative_quantity.n.01,1.0,hypernym
precession_of_the_equinoxes.n.01,natural_process.n.01,1.0,hypernym
unthoughtfulness.n.01,trait.n.01,1.0,hypernym
parentage.n.02,kinship.n.02,1.0,hypernym
hugger.n.01,person.n.01,1.0,hypernym
drumbeat.n.02,signal.n.01,1.0,hypernym
volume.n.05,measure.n.02,1.0,hypernym
bunch.n.03,collection.n.01,1.0,hypernym
grammatical_relation.n.01,linguistic_relation.n.01,1.0,hypernym
backwater.n.01,body_of_water.n.01,1.0,hypernym
ensemble.n.04,collection.n.01,1.0,hypernym
economy.n.01,system.n.02,1.0,hypernym
economy.n.01,sector.n.02,1.0,meronym
whereabouts.n.01,location.n.01,1.0,hypernym
congregation.n.02,collection.n.01,1.0,hypernym
column.n.04,shape.n.02,1.0,hypernym
group.n.02,unit.n.05,1.0,hypernym
group.n.02,molecule.n.01,1.0,holonym
synchronism.n.01,temporal_relation.n.01,1.0,hypernym
function.n.04,relation.n.01,1.0,hypernym
mark.n.04,indication.n.01,1.0,hypernym
oxbow.n.01,land.n.04,1.0,hypernym
direction.n.06,message.n.02,1.0,hypernym
association.n.08,group.n.01,1.0,hypernym
association.n.08,antibiosis.n.01,1.0,hyponym
capacity.n.06,indefinite_quantity.n.01,1.0,hypernym
congener.n.03,whole.n.02,1.0,hypernym
jargon.n.03,expressive_style.n.01,1.0,hypernym
nation.n.02,people.n.01,1.0,hypernym
translocation.n.02,organic_process.n.01,1.0,hypernym
money_handler.n.01,person.n.01,1.0,hypernym
wardrobe.n.02,collection.n.01,1.0,hypernym
adjunct.n.01,inessential.n.01,1.0,hypernym
taxonomic_group.n.01,biological_group.n.01,1.0,hypernym
feedback.n.01,natural_process.n.01,1.0,hypernym
bay.n.01,body_of_water.n.01,1.0,hypernym
bay.n.01,sea.n.01,1.0,holonym
repertoire.n.02,collection.n.01,1.0,hypernym
readiness.n.01,state.n.02,1.0,hypernym
degree.n.01,property.n.02,1.0,hypernym
debt_instrument.n.01,document.n.03,1.0,hypernym
mail.n.01,message.n.01,1.0,hypernym
batch_processing.n.01,execution.n.03,1.0,hypernym
air.n.03,quality.n.01,1.0,hypernym
land.n.04,object.n.01,1.0,hypernym
land.n.04,landmass.n.01,1.0,hyponym
land.n.04,plain.n.01,1.0,hyponym
land.n.04,mainland.n.01,1.0,hyponym
land.n.04,cape.n.01,1.0,hyponym
land.n.04,neck.n.02,1.0,hyponym
land.n.04,peninsula.n.01,1.0,hyponym
land.n.04,slash.n.02,1.0,hyponym
land.n.04,archipelago.n.01,1.0,hyponym
land.n.04,coastal_plain.n.01,1.0,hyponym
land.n.04,island.n.01,1.0,hyponym
land.n.04,beachfront.n.01,1.0,hyponym
land.n.04,foreland.n.02,1.0,hyponym
land.n.04,forest.n.02,1.0,hyponym
land.n.04,isthmus.n.01,1.0,hyponym
land.n.04,wonderland.n.01,1.0,hyponym
land.n.04,floor.n.04,1.0,hyponym
land.n.04,oxbow.n.01,1.0,hyponym
oral_personality.n.01,personality.n.01,1.0,hypernym
happening.n.01,event.n.01,1.0,hypernym
grass_roots.n.01,foundation.n.01,1.0,hypernym
chutzpanik.n.01,person.n.01,1.0,hypernym
interim.n.01,time_interval.n.01,1.0,hypernym
sign.n.02,communication.n.02,1.0,hypernym
sign.n.02,poster.n.01,1.0,hyponym
sign.n.02,street_sign.n.01,1.0,hyponym
sign.n.02,signpost.n.01,1.0,hyponym
disposition.n.04,property.n.02,1.0,hypernym
shelf_ice.n.01,ice.n.02,1.0,hypernym
development.n.02,process.n.06,1.0,hypernym
development.n.02,deepening.n.01,1.0,hyponym
development.n.02,unfolding.n.01,1.0,hyponym
development.n.02,assibilation.n.01,1.0,hyponym
development.n.02,growth.n.02,1.0,hyponym
natural_phenomenon.n.01,phenomenon.n.01,1.0,hypernym
irresoluteness.n.01,trait.n.01,1.0,hypernym
bridge.n.03,connection.n.01,1.0,hypernym
amorphous_shape.n.01,shape.n.02,1.0,hypernym
amorphous_shape.n.01,space.n.02,1.0,hyponym
south.n.04,location.n.01,1.0,hypernym
print.n.01,written_communication.n.01,1.0,hypernym
isomerism.n.01,state.n.02,1.0,hypernym
supply.n.02,economic_process.n.01,1.0,hypernym
bathos.n.01,expressive_style.n.01,1.0,hypernym
linguistic_process.n.01,human_process.n.01,1.0,hypernym
possession.n.02,relation.n.01,1.0,hypernym
possession.n.02,circumstances.n.02,1.0,hyponym
possession.n.02,white_elephant.n.01,1.0,hyponym
possession.n.02,property.n.01,1.0,hyponym
possession.n.02,liabilities.n.01,1.0,hyponym
possession.n.02,treasure.n.03,1.0,hyponym
possession.n.02,transferred_property.n.01,1.0,hyponym
possession.n.02,assets.n.01,1.0,hyponym
divisibility.n.01,quality.n.01,1.0,hypernym
involvement.n.02,connection.n.01,1.0,hypernym
insured.n.01,person.n.01,1.0,hypernym
rhetoric.n.01,expressive_style.n.01,1.0,hypernym
request.n.01,message.n.02,1.0,hypernym
memorial.n.02,message.n.02,1.0,hypernym
classification.n.02,arrangement.n.02,1.0,hypernym
nonbeing.n.01,state.n.02,1.0,hypernym
pharmacopoeia.n.01,collection.n.01,1.0,hypernym
lakefront.n.01,geological_formation.n.01,1.0,hypernym
tilt.n.04,position.n.07,1.0,hypernym
bench.n.06,subgroup.n.01,1.0,hypernym
delta.n.01,geological_formation.n.01,1.0,hypernym
appointee.n.02,person.n.01,1.0,hypernym
witness.n.05,person.n.01,1.0,hypernym
strip.n.01,part.n.03,1.0,hypernym
arability.n.01,quality.n.01,1.0,hypernym
excellence.n.01,quality.n.01,1.0,hypernym
rapport.n.01,affinity.n.04,1.0,hypernym
first_cause.n.01,causal_agent.n.01,1.0,hypernym
neutral.n.01,person.n.01,1.0,hypernym
evolution.n.02,organic_process.n.01,1.0,hypernym
otherworld.n.01,abstraction.n.06,1.0,hypernym
manifestation.n.02,indication.n.01,1.0,hypernym
linguist.n.02,person.n.01,1.0,hypernym
aborigine.n.02,ethnic_group.n.01,1.0,hypernym
thin_person.n.01,person.n.01,1.0,hypernym
economic_process.n.01,process.n.06,1.0,hypernym
economic_process.n.01,spiral.n.03,1.0,hyponym
economic_process.n.01,market_forces.n.01,1.0,hyponym
economic_process.n.01,disinflation.n.01,1.0,hyponym
economic_process.n.01,inflation.n.01,1.0,hyponym
economic_process.n.01,demand.n.02,1.0,hyponym
economic_process.n.01,supply.n.02,1.0,hyponym
economic_process.n.01,economic_growth.n.01,1.0,hyponym
economic_process.n.01,deflation.n.02,1.0,hyponym
economic_process.n.01,globalization.n.01,1.0,hyponym
uptake.n.02,human_process.n.01,1.0,hypernym
deepening.n.01,development.n.02,1.0,hypernym
deossification.n.01,organic_process.n.01,1.0,hypernym
angular_position.n.01,position.n.07,1.0,hypernym
implantation.n.01,organic_process.n.01,1.0,hypernym
circle.n.03,shape.n.02,1.0,hypernym
fruitfulness.n.01,quality.n.01,1.0,hypernym
video.n.01,visual_communication.n.01,1.0,hypernym
digression.n.01,message.n.02,1.0,hypernym
massif.n.01,geological_formation.n.01,1.0,hypernym
massif.n.01,range.n.04,1.0,holonym
spider_web.n.02,web.n.01,1.0,hypernym
data_processing.n.01,processing.n.01,1.0,hypernym
data_processing.n.01,execution.n.03,1.0,meronym
spitter.n.01,person.n.01,1.0,hypernym
pantheon.n.01,collection.n.01,1.0,hypernym
immaturity.n.01,state.n.02,1.0,hypernym
stiffening.n.02,natural_process.n.01,1.0,hypernym
dragnet.n.01,system.n.02,1.0,hypernym
verticality.n.01,position.n.07,1.0,hypernym
bodily_process.n.01,organic_process.n.01,1.0,hypernym
left-hander.n.02,person.n.01,1.0,hypernym
brachycephaly.n.01,quality.n.01,1.0,hypernym
certainty.n.02,quality.n.01,1.0,hypernym
translocation.n.01,organic_process.n.01,1.0,hypernym
politics.n.01,social_relation.n.01,1.0,hypernym
bad.n.01,quality.n.01,1.0,hypernym
social_process.n.01,human_process.n.01,1.0,hypernym
nonsense.n.01,message.n.02,1.0,hypernym
publicity.n.02,quality.n.01,1.0,hypernym
reflexivity.n.02,mathematical_relation.n.01,1.0,hypernym
reflexivity.n.02,logical_relation.n.01,1.0,hypernym
finiteness.n.01,quality.n.01,1.0,hypernym
eternity.n.03,time_interval.n.01,1.0,hypernym
kinship.n.02,relation.n.01,1.0,hypernym
kinship.n.02,marital_relationship.n.01,1.0,hyponym
kinship.n.02,sisterhood.n.01,1.0,hyponym
kinship.n.02,affinity.n.02,1.0,hyponym
kinship.n.02,descent.n.04,1.0,hyponym
kinship.n.02,affinity.n.03,1.0,hyponym
kinship.n.02,parentage.n.02,1.0,hyponym
kinship.n.02,consanguinity.n.01,1.0,hyponym
kinship.n.02,motherhood.n.01,1.0,hyponym
kinship.n.02,brotherhood.n.01,1.0,hyponym
kinship.n.02,fatherhood.n.01,1.0,hyponym
squinter.n.01,person.n.01,1.0,hypernym
defense.n.07,collection.n.01,1.0,hypernym
twinkler.n.01,shiner.n.02,1.0,hypernym
extraordinariness.n.01,quality.n.01,1.0,hypernym
duality.n.02,property.n.02,1.0,hypernym
concentration.n.01,property.n.02,1.0,hypernym
drive.n.05,trait.n.01,1.0,hypernym
bottleneck.n.02,part.n.02,1.0,hypernym
catch.n.02,indefinite_quantity.n.01,1.0,hypernym
time_unit.n.01,measure.n.02,1.0,hypernym
time_unit.n.01,quarter.n.04,1.0,hyponym
time_unit.n.01,attosecond.n.01,1.0,hyponym
time_unit.n.01,day.n.01,1.0,hyponym
time_unit.n.01,nanosecond.n.01,1.0,hyponym
time_unit.n.01,night.n.04,1.0,hyponym
time_unit.n.01,mean_time.n.01,1.0,hyponym
time_unit.n.01,half-hour.n.01,1.0,hyponym
time_unit.n.01,minute.n.01,1.0,hyponym
time_unit.n.01,picosecond.n.01,1.0,hyponym
time_unit.n.01,millisecond.n.01,1.0,hyponym
time_unit.n.01,month.n.02,1.0,hyponym
time_unit.n.01,microsecond.n.01,1.0,hyponym
time_unit.n.01,second.n.01,1.0,hyponym
time_unit.n.01,femtosecond.n.01,1.0,hyponym
time_unit.n.01,sidereal_day.n.01,1.0,hyponym
time_unit.n.01,terrestrial_time.n.01,1.0,hyponym
time_unit.n.01,bell.n.04,1.0,hyponym
time_unit.n.01,hour.n.01,1.0,hyponym
time_unit.n.01,quarter-hour.n.01,1.0,hyponym
hostility.n.02,state.n.02,1.0,hypernym
contradiction.n.01,opposition.n.02,1.0,hypernym
tradespeople.n.01,people.n.01,1.0,hypernym
mythology.n.01,collection.n.01,1.0,hypernym
personality.n.01,attribute.n.02,1.0,hypernym
personality.n.01,genital_personality.n.01,1.0,hyponym
personality.n.01,identity.n.01,1.0,hyponym
personality.n.01,personableness.n.01,1.0,hyponym
personality.n.01,narcissistic_personality.n.01,1.0,hyponym
personality.n.01,oral_personality.n.01,1.0,hyponym
personality.n.01,obsessive-compulsive_personality.n.01,1.0,hyponym
personality.n.01,anal_personality.n.01,1.0,hyponym
personality.n.01,character.n.03,1.0,meronym
personality.n.01,nature.n.04,1.0,meronym
personality.n.01,trait.n.01,1.0,meronym
personality.n.01,person.n.01,1.0,holonym
voice.n.02,communication.n.02,1.0,hypernym
voice.n.02,voice_over.n.01,1.0,hyponym
voice.n.02,singing_voice.n.01,1.0,hyponym
voice.n.02,sprechgesang.n.01,1.0,hyponym
tribalism.n.01,state.n.02,1.0,hypernym
blooming.n.01,organic_process.n.01,1.0,hypernym
olfactory_property.n.01,property.n.02,1.0,hypernym
tent.n.02,web.n.01,1.0,hypernym
signalization.n.01,indication.n.01,1.0,hypernym
abstraction.n.06,entity.n.01,1.0,hypernym
abstraction.n.06,relation.n.01,1.0,hyponym
abstraction.n.06,measure.n.02,1.0,hyponym
abstraction.n.06,communication.n.02,1.0,hyponym
abstraction.n.06,set.n.02,1.0,hyponym
abstraction.n.06,attribute.n.02,1.0,hyponym
abstraction.n.06,psychological_feature.n.01,1.0,hyponym
abstraction.n.06,otherworld.n.01,1.0,hyponym
abstraction.n.06,group.n.01,1.0,hyponym
freedom.n.01,state.n.02,1.0,hypernym
retreat.n.03,signal.n.01,1.0,hypernym
flatness.n.02,expressive_style.n.01,1.0,hypernym
impenetrability.n.01,quality.n.01,1.0,hypernym
conditionality.n.01,state.n.02,1.0,hypernym
fossil.n.02,remains.n.01,1.0,hypernym
wonderland.n.01,land.n.04,1.0,hypernym
traffic.n.01,collection.n.01,1.0,hypernym
ancient.n.02,person.n.01,1.0,hypernym
second.n.01,time_unit.n.01,1.0,hypernym
second.n.01,millisecond.n.01,1.0,meronym
second.n.01,minute.n.01,1.0,holonym
unpopularity.n.01,quality.n.01,1.0,hypernym
playing_period.n.01,measure.n.02,1.0,hypernym
playing_period.n.01,hole.n.03,1.0,hyponym
playing_period.n.01,set.n.08,1.0,hyponym
accretion.n.01,increase.n.03,1.0,hypernym
location.n.01,object.n.01,1.0,hypernym
location.n.01,south.n.04,1.0,hyponym
location.n.01,northwest.n.04,1.0,hyponym
location.n.01,home.n.03,1.0,hyponym
location.n.01,east.n.05,1.0,hyponym
location.n.01,southwest.n.04,1.0,hyponym
location.n.01,jungle.n.01,1.0,hyponym
location.n.01,here.n.01,1.0,hyponym
location.n.01,somewhere.n.01,1.0,hyponym
location.n.01,bilocation.n.01,1.0,hyponym
location.n.01,point.n.02,1.0,hyponym
location.n.01,pass.n.04,1.0,hyponym
location.n.01,space.n.02,1.0,hyponym
location.n.01,line.n.11,1.0,hyponym
location.n.01,earth.n.04,1.0,hyponym
location.n.01,west.n.08,1.0,hyponym
location.n.01,seat.n.06,1.0,hyponym
location.n.01,base.n.14,1.0,hyponym
location.n.01,there.n.01,1.0,hyponym
location.n.01,north.n.04,1.0,hyponym
location.n.01,outer_space.n.01,1.0,hyponym
location.n.01,region.n.03,1.0,hyponym
location.n.01,southeast.n.04,1.0,hyponym
location.n.01,northeast.n.04,1.0,hyponym
location.n.01,region.n.01,1.0,hyponym
location.n.01,whereabouts.n.01,1.0,hyponym
location.n.01,sodom.n.01,1.0,hyponym
location.n.01,space.n.01,1.0,holonym
